*part=part1
*face=1
0.95717516951395, -7.7825977692406, 2,0.50315385468523, -8.228497106151, 2,0.98917148316653, -8.2830884923849, 2
5.7661667998814, -3.586015442954, 2,6.2343732656498, -3.3669821251922, 2,5.9159657024286, -2.9147794935034, 2
0.43935019405788, -7.7310956897626, 2,0.50315385468523, -8.228497106151, 2,0.95717516951395, -7.7825977692406, 2
5.2446986754658, -9.575397823551, 2,5.75, -9.6632459917408, 2,5.4483004850542, -9.1190381436141, 2
1.8277358066642, -0.88500622685323, 2,2.2756302663525, -1.0848364142907, 2,2.2488578886297, -0.49129481983846, 2
5.9159657024286, -2.9147794935034, 2,5.4692358246449, -3.1803590049006, 2,5.7661667998814, -3.586015442954, 2
5.4483004850542, -9.1190381436141, 2,5.75, -9.6632459917408, 2,5.9282493850236, -9.2253467411184, 2
7.0540637407263, -2.4540195581679, 2,7.1020636586092, -3.0725830301591, 2,7.552049446552, -2.5897023757503, 2
6.6743951973239, -5.8633665577269, 2,6.5111166213075, -5.3010756447841, 2,6.1734323146, -5.758104925692, 2
2.8081624966542, -9.2159245547805, 2,2.3720837667482, -8.988412505183, 2,2.3080868655875, -9.5110012885868, 2
4.9782479280493, -3.4724229825797, 2,5.3438382388609, -3.784632557573, 2,5.4692358246449, -3.1803590049006, 2
2.2488578886297, -0.49129481983846, 2,2.2756302663525, -1.0848364142907, 2,2.6910224801919, -0.82345192601027, 2
5.4692358246449, -3.1803590049006, 2,5.3438382388609, -3.784632557573, 2,5.7661667998814, -3.586015442954, 2
7.9878692076035, -7.8330579163875, 2,8.0738940504246, -8.3810953240277, 2,8.6061628073746, -8.1883141422621, 2
8.4795940007113, -1.8902394665402, 2,8.0336609305237, -1.6415784392263, 2,7.9556440135676, -2.1645163012022, 2
7.9878692076035, -7.8330579163875, 2,8.6061628073746, -8.1883141422621, 2,8.5, -7.5980762113533, 2
8.4795940007113, -1.8902394665402, 2,7.9556440135676, -2.1645163012022, 2,8.5, -2.4019237886467, 2
0.95723849846269, -1.4481871737777, 2,0.5133487202816, -1.8053116451454, 2,1.0212399019512, -1.9379187318026, 2
0.43935019405788, -7.7310956897626, 2,0.95717516951395, -7.7825977692406, 2,0.91994434933064, -7.2973541208778, 2
